,ID,Pun,Sense Key 1,Sense Key 2,Sentence
1033,hom_1801_7,chops,chop%1:13:00::,chop%2:33:00::,A karate school restaurant served mainly chops . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1034,hom_1803_15,drop,drop_off%2:29:00::,drop%2:38:01::,For insomnia move to the edge of the bed and you ' ll soon drop off . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1035,hom_1804_14,saw,see_through%2:39:00::,see%2:39:00::,"He tried to sell me glass with imperfections in it , but I saw through it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1036,hom_1805_15,unwind,unwind%2:35:06::,unwind%2:29:00::,Those who make balls of wool for a living like to come home and unwind . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1037,hom_1806_12,hit,hit%2:35:01::,hit%2:39:00::,I wondered why the baseball was getting bigger . Then it hit me . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1038,hom_1807_10,streak,winning_streak%1:14:00::;streak%1:14:00::,streak%1:07:00::,The athlete colored her hair and started a winning streak . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1039,hom_1808_9,parted,parted%5:00:00:compound:00,part%2:41:00::;part%2:38:02::,A balding man and his hair are soon parted . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1040,hom_1809_6,crude,crude%5:00:00:indecent:00,crude%1:27:00::,Oil executives are always using crude language . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1041,hom_1813_12,draft,draft%1:06:01::,draft%1:13:00::,When writing out drink recipes you have to have a first draft . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1042,hom_1815_17,pinch,pinch%1:26:01::,pinch%1:26:00::,Did you hear about the crab in financial difficulty ? It was starting to feel the pinch . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1043,hom_1820_13,kickoff,kickoff%1:04:00::,kickoff%1:28:00::,The organizational get together for a company football team was called a kickoff meeting . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1044,hom_1821_10,fire,fire%2:33:01::;fire%2:33:00::,fire%2:30:02::;fire%2:30:01::,He lit the arrow head because he wanted to fire it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1045,hom_1822_17,concentration,concentration%1:07:02::,concentration%1:09:00::,"' ' Don ' t add too much water , ' ' said Tom with great concentration . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1046,hom_1823_9,drive,drive%1:07:00::,drive%1:04:00::,OLD CHAUFFEURS never die they just lose their drive . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1047,hom_1824_11,novel,novel%1:10:00::,novel%5:00:00:new:00,Some people still think that writing long stories is a novel idea . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1048,hom_1825_2,huddle,huddle%2:38:01::,huddle%1:10:00::,Come huddle with us before the big game nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1049,hom_1826_12,pit,pit_of_the_stomach%1:08:00::,peach_pit%1:20:00::;pit%1:20:00::,She swallowed a peach seed and could feel it in the pit of her stomach . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1050,hom_1831_8,wash,wash_away%2:30:00::,wash_away%2:30:01::,"OLD HOUSEWIVES never die , they just wash away . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1051,hom_1832_9,heart,heart%1:07:01::,heart%1:08:00::,The Biomedical Engineer didn ' t have the heart to check the EKG machine . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1052,hom_1833_10,sage,sage%1:18:00::,sage%1:13:00::,"My stuffing was bad , so I got some sage advice . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1053,hom_1834_5,dead,dead%3:00:01::,dead%4:02:00::,Morticians make you feel dead gorgeous . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1054,hom_1835_8,sweeping,sweeping%5:00:00:wide:00,sweeping%1:04:00::,The janitor ' s union called for sweeping reforms . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1055,hom_1836_11,tidy,tidy%5:00:00:considerable:00;tidy_sum%1:23:00::,tidy%3:00:00::,He folded and straightened the money because he wanted a tidy sum . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1056,hom_1837_15,shot,shot%1:04:06::;shot%1:04:08::;shot%1:04:00::,shot%1:04:04::,The boy had never played basketball before so he decided to give it a shot . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1057,hom_1838_17,delicious,delicious%1:13:00::,delicious%5:00:00:pleasing:00,She was only an Apple - grower ' s daughter but the men said she was delicious . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1058,hom_1840_16,tied,tied_up%5:00:00:busy:00,tie_up%2:35:00::,The hostage said he couldn ' t stay on the phone long because he was tied up at the moment . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1059,hom_1843_12,came,come_up%2:30:00::,come_up%2:38:03::,I tried to look up impotence on the Internet but nothing came up . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1060,hom_1844_9,fault,fault%1:04:01::,to_a_fault%4:02:00::,The agreeable tennis umpire was generous to a fault . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1061,hom_1848_13,picture,picture%1:06:00::,picture%1:26:00::,"Old photographers never die , they ' re just out of the picture for a while . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1062,hom_1849_7,blow,blow_over%2:30:00::,blow%2:43:00::,Arguments about the weather will eventually blow over . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1063,hom_1851_9,croak,croak%2:30:00::,croak%2:32:01::,"OLD FROGS never die , but they do croak . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1064,hom_1852_9,snapped,snap%2:32:00::,snap%2:32:01::,What are you taking pictures of ? Tom snapped . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1065,hom_1853_13,dive,dive%2:38:00::,dive%2:38:02::,Endorsement by an olympic swimmer caused a company ' s profits to dive . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1066,hom_1854_3,passed,pass%2:38:05::,pass%2:29:00::,The cannibal passed his brother in the woods . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1067,hom_1855_4,repress,repress%2:35:00::,repress%2:31:00::,Freud could barely repress his excitement . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1068,hom_1856_7,dictated,dictate%2:41:00::,dictate%2:31:00::,My word is final ! Tom dictated to his secretary . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1069,hom_1858_7,beat,beat%1:15:00::,beat%1:10:00::;beat%1:11:01::,Good police officers never miss a beat . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1070,hom_1860_11,pull,pull_off%2:35:01::,pull_off%2:41:00::,"I try wearing tight jeans , but I can never pull it off . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1071,hom_1862_20,service,service%1:04:08::,service%1:04:01::,"What did the minister say to the underdressed layman ? ' ' No shoes , no shirt , no service ' ' nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1072,hom_1863_8,scores,score%1:23:00::,score%1:14:00::;scores%1:23:00::,A sports match was attended by many scores . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1073,hom_1866_9,blow,blow%1:04:01::,blow%1:04:02::,Your very last breath will be a fatal blow . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1074,hom_1870_11,backed,back_out%2:32:00::,back%1:08:00::,"I had an appointment with the chiropractor , but I backed out . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1075,hom_1871_13,fledgling,fledgling%1:18:00::,fledgling%1:05:00::,When the baby bird penned his first novel he was just a fledgling author . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1076,hom_1872_9,joint,joint%3:00:00::,joint%1:08:00::,Artificial knees and elbows were developed during a joint project . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1077,hom_1873_24,cells,cell%1:03:00::,cell%1:06:01::,"I always believed my body was a prison for me . I was right , in biology I learnt they were made of cells . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1078,hom_1875_13,point,point%1:10:04::,point%1:10:01::;point%1:09:02::,I used to hate maths but then I realised decimals have a point . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1079,hom_1877_14,ERA,era%1:28:00::,era%1:10:00::,The baseball pitcher ' s retirement was at the end of a wonderful ERA . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1080,hom_1878_16,shocked,shocked%5:00:00:afraid:00;shock%2:37:00::;shock%2:37:01::;shock%2:29:00::,shock%2:29:01::,The boy who got electrocuted was unable to give a statement because he was still shocked at the incident . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
